wid,time,text,uid,username,following,followed,gender
4522058195976477,Thu Jul 02 01:55:51 +0800 2020,憨憨哈哈哈哈哈哈哈哈,5080366017,Hanh_honeyy,451,575,f
4522058183381043,Thu Jul 02 01:55:48 +0800 2020,没有什么线索，但是想评论一下kkkkkkkk,5579763099,cokyta_mochi,396,51,f
4522058165484435,Thu Jul 02 01:55:45 +0800 2020,赔偿老干妈声誉损失再说,2151599381,信Seek梦,266,450,m
4522058157086690,Thu Jul 02 01:55:42 +0800 2020,"哈哈哈哈哈哈哈哈哈哈哈//<a href='/n/腾讯公司'>@腾讯公司</a> :其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",2398172851,小小辣椒面,37,10,f
4522058136945560,Thu Jul 02 01:55:38 +0800 2020,"你们就不吃馒头吗？是王致和味道不够？？？<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span>",3208396662,韩宝宝-Nickey,483,43,f
4522058136095112,Thu Jul 02 01:55:37 +0800 2020,"鹅别怕，我这就充个超级会员<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",5951652678,一生连跪换厂长一个冠军,332,165,m
4522058103622030,Thu Jul 02 01:55:30 +0800 2020,hh,5894342185,懒癌晚期的完美主义者,83,70,m
4522058094116550,Thu Jul 02 01:55:28 +0800 2020,没事   妈化腾cp诞生了,5947344248,藜檩,178,132,f
4522058082895241,Thu Jul 02 01:55:25 +0800 2020,这么大的公司  内部管理出这种问题 这不是笑话嘛,2159454061,BoppinPig,572,301,m
4522058070037729,Thu Jul 02 01:55:22 +0800 2020,"果然和李国庆一样是个傻白甜么<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>",2039367067,Lucky88868,114,81,f
4522058061906511,Thu Jul 02 01:55:20 +0800 2020,笑出鹅叫,3300316761,随风潜入夜物细无声,203,118,m
4522058047937839,Thu Jul 02 01:55:16 +0800 2020,哈哈哈哈哈😂我真的心疼了你一天，可是我还是好想笑,2870646153,TwoTong_,437,2544,f
4522058045114179,Thu Jul 02 01:55:16 +0800 2020,哈哈哈哈哈😂,5634981486,卖鞋子的小菇凉7,22,4,f
4522058040653650,Thu Jul 02 01:55:15 +0800 2020,鹅哥（送你一盆手绘花花）能看在半夜爬起来专门跑过来评论的份上送我一瓶吗？我自付邮费！,6417726761,一只魔女的猫,114,7,f
4522058027197362,Thu Jul 02 01:55:12 +0800 2020,太好笑了鹅鹅鹅鹅鹅鹅我一辈子都忘不掉,7459717754,山奈芽子,78,5,f
4522058019354375,Thu Jul 02 01:55:09 +0800 2020,傻白鹅哈哈哈哈哈哈哈哈哈哈哈我的天,5729765846,今日开心值满分选手,526,103,f
4522057981879725,Thu Jul 02 01:55:01 +0800 2020,怎么不是网易被骗,1702179520,累的不得了小姐,602,1138,f
4522057977947926,Thu Jul 02 01:55:00 +0800 2020,小傻子,5837769327,无多公子,560,516,f
4522057976572082,Thu Jul 02 01:55:00 +0800 2020,给老干妈道歉,5521509143,2020SBCG,242,94,f
4522057909912111,Thu Jul 02 01:54:44 +0800 2020,成了全中国人民的笑话,2897238283,妖妖灵Angela,808,212,f
4522057901516334,Thu Jul 02 01:54:42 +0800 2020,别让蒙混过关了，骑脸输出才多久前的事？南山必胜客？是还没查清资金说冻结就冻结？翘得很？那么严肃要跟人打官司，这会儿开始卖傻白甜人设了？你们的獠牙那么长，遮得住吗？,5786016010,半杯凉茶丶,4,9,m
4522057897070927,Thu Jul 02 01:54:41 +0800 2020,"这波“广告”打的很成功，老干妈和腾讯合作共赢。<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span>//<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",1941750474,微笑洅媄,137,58,f
4522057889789250,Thu Jul 02 01:54:39 +0800 2020,"我真的很想提供线索，帮你消化一下辣椒酱库存，但是，我实在翻不出线索，想哭<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",2867383760,柚子米汤909,379,136,f
4522057885592150,Thu Jul 02 01:54:38 +0800 2020,嗯……我想知道那三个骗子图的是什么...是对老干妈深沉的爱么？,1995133080,又尔冬,344,624,f
4522057884475522,Thu Jul 02 01:54:38 +0800 2020,"<span class=""url-icon""><img alt=[可怜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[可怜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[可怜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png"" 
                style=""width:1em; height:1em;"" /></span>抱抱企鹅",5399884245,这个汤圆不太甜啦,560,98,f
4522057872731538,Thu Jul 02 01:54:34 +0800 2020,一千万瓶才有点够力。一千很多人可以。,2107423074,neuropathy____,233,646,m
4522057852004295,Thu Jul 02 01:54:29 +0800 2020,"哈哈哈哈 腾讯也有今天啊<span class=""url-icon""><img alt=[偷笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[偷笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑而不语] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑而不语] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" 
                style=""width:1em; height:1em;"" /></span>",1930933463,用户zvh3yx7ot5,17,0,f
4522057850891469,Thu Jul 02 01:54:30 +0800 2020,"鹅在河边走，哪能不湿鞋<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span>",6170245037,自古文人多寂寥,110,16,m
4522057831279317,Thu Jul 02 01:54:25 +0800 2020,笑死我了憨憨鹅,7444286573,与世休戚,97,3,f
4522057800761650,Thu Jul 02 01:54:18 +0800 2020,哈哈哈哈哈,7366469806,叫尘爷SS,15,16058,m
4522057792547159,Thu Jul 02 01:54:15 +0800 2020,真相大白，连给老干妈道个歉都没有？你们可是冻结人家财产，，你们就是做人做事的。,3668886995,堃乜钰,112,57,m
4522057783968183,Thu Jul 02 01:54:14 +0800 2020,老干妈喜提千万宣传,7117379354,丽丽有点懒,86,16,f
4522057771374079,Thu Jul 02 01:54:11 +0800 2020,中国社会的悲哀，一家公司自己都不调查一下，直接使用公检法对其不利的事情进行打击。,7109313826,想名字真的真的好麻烦哦,21,8,m
4522057751518038,Thu Jul 02 01:54:06 +0800 2020,"快给陶碧华女士道歉<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" 
                style=""width:1em; height:1em;"" /></span>你干妈还用打广告？<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>",6528135391,野炙,73,6,f
4522057743121555,Thu Jul 02 01:54:04 +0800 2020,哈哈哈哈哈哈哈哈哈,1894176332,CallMeAnthony,1063,1771,m
4522057716797139,Thu Jul 02 01:53:58 +0800 2020,哈哈哈哈哈哈哈哈哈哈。,2811546230,昌基传媒-April,64,2329,f
4522057692476047,Thu Jul 02 01:53:52 +0800 2020,"妥！以后可以选择的形象路线更宽了。<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span>",5636579628,-雁锦书-,74,10,f
4522057633094170,Thu Jul 02 01:53:38 +0800 2020,小企鹅不哭,6352928766,Coma-Red,170,54,m
4522057629129415,Thu Jul 02 01:53:36 +0800 2020,鹅厂现在做错都不需要道歉么,5335977290,相见不如怀念xu,60,66,m
4522057612707352,Thu Jul 02 01:53:32 +0800 2020,"大型喜剧《逗鹅冤》 由老干妈友情赞助//<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",1932447827,昕的时光,508,885,f
4522057612103083,Thu Jul 02 01:53:33 +0800 2020,Hhhh,6031386412,一只赫赫赫赫,160,96,f
4522057570999668,Thu Jul 02 01:53:23 +0800 2020,是怎么做到事实没调查清楚就能冻结对方账户的？,1072287744,H-Vy,214,506,f
4522057561475585,Thu Jul 02 01:53:20 +0800 2020,"哈哈哈哈哈哈哈哈哈哈哈哈哈，鹅别哭哈哈哈哈哈哈哈哈哈哈哈哈哈哈dbq真的好好笑啊<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span>",5379806584,肖肖nut,696,167,f
4522057532088795,Thu Jul 02 01:53:13 +0800 2020,想吃老干妈,2303275913,蓦然回首just,400,68,f
4522057519495847,Thu Jul 02 01:53:11 +0800 2020,"那几个哥们估计所有跟腾讯有关的号都没了。。。王者联盟啥的号还在，皮肤全没了<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",6599845151,Iker0108,54,53,m
4522057512491413,Thu Jul 02 01:53:08 +0800 2020,呃呃呃呃,5359548293,沙哈拉的气质美,162,36,f
4522057491226100,Thu Jul 02 01:53:04 +0800 2020,腾讯不哭。,1695975472,烟花虽然美转瞬即逝去,261,74,m
4522057491225694,Thu Jul 02 01:53:04 +0800 2020,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈🤣🤣🤣🤣🤣🤣,2916700771,DA白天睡多了,63,91,f
4522057452326633,Thu Jul 02 01:52:55 +0800 2020,"哈哈哈加油<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span>",5626002675,脾气暴躁的小杨,194,107,f
4522057420139603,Thu Jul 02 01:52:47 +0800 2020,hhhhhhhhhh,6011029045,桔与匣ly,283,29,f
4522057401947030,Thu Jul 02 01:52:42 +0800 2020,"没有线索，但是想空手套一瓶老干妈<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",3737545272,小只胖达mio,204,101,f
4522057399148332,Thu Jul 02 01:52:41 +0800 2020,抱抱傻傻的鹅,5632900009,嗯鸡丸的再婚女友啦,229,234,f
4522057394950363,Thu Jul 02 01:52:41 +0800 2020,"鹅爹，咱别气馁～～俺还是一如既往的支持您滴～～回头想想咱也不吃亏，这回咱可是火到了宇宙巅峰！！！这宣传多到位，就让他们笑话去吧……<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" 
                style=""width:1em; height:1em;"" /></span><a href='/n/腾讯公司'>@腾讯公司</a>",5232850481,Bjyxszd-wx521,28,4886,f
4522057390472162,Thu Jul 02 01:52:40 +0800 2020,哈哈哈哈哈哈妈呀,3487567273,神经科栗子科长,412,318,f
4522057356884317,Thu Jul 02 01:52:31 +0800 2020,"鹅傻了吧<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>",6452979017,cbtoaq201801,5,0,f
4522057356276688,Thu Jul 02 01:52:31 +0800 2020,"Xswl//<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",2679436537,半葵喵,266,110,f
4522057310705132,Thu Jul 02 01:52:20 +0800 2020,"骗子已经被抓还求什么线索<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span>真是心有不甘哪//<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",2608958827,霏雨无声Frite,233,159,m
4522057289716422,Thu Jul 02 01:52:16 +0800 2020,伪造合同用章 好了 经济法考题！,5730522788,安妮不乖乖,390,1201,f
4522057256417250,Thu Jul 02 01:52:08 +0800 2020,人设是人设，你还是精着的鹅呢,6698167308,我是奋斗的橙子,54,24,f
4522057167111061,Thu Jul 02 01:51:47 +0800 2020,哈哈,5995518843,丝丝和入扣,294,32,f
4522057133774937,Thu Jul 02 01:51:39 +0800 2020,不哭，你还是那只色彩斑斓的大企鹅,2950357600,Lekvar_m,860,161,f
4522057133774505,Thu Jul 02 01:51:39 +0800 2020,老妈老爹老干妈老干爹大姑妈二姑爹三大婶四大娘过年好,6977183564,imzzzlele,54,2,f
4522057121177328,Thu Jul 02 01:51:35 +0800 2020,哈哈哈哈哈哈哈哈哈哈幸好没馋你身子,5759238323,MKNYdaai,233,62,f
4522057112535341,Thu Jul 02 01:51:34 +0800 2020,哈哈哈哈哈哈哈哈哈,5857353461,墙头很多的追星女孩,206,57,f
4522057075000689,Thu Jul 02 01:51:25 +0800 2020,"鹅鹅鹅，曲项向干妈～<span class=""url-icon""><img alt=[哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" 
                style=""width:1em; height:1em;"" /></span>//<a href='/n/腾讯公司'>@腾讯公司</a>:其实，但是，一言难尽……为了防止类似事件再次发生，欢迎广大网友踊跃提供类似线索，通过评论或私信留言。我们自掏腰包，准备好一千瓶老干妈作为奖励，里面还包含限量版的孤品哦！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23&extparam=%23%E8%85%BE%E8%AE%AF%E5%8D%83%E7%93%B6%E8%80%81%E5%B9%B2%E5%A6%88%E6%B1%82%E9%AA%97%E5%AD%90%E7%BA%BF%E7%B4%A2%23"" data-hide=""""><span class=""surl-text"">#腾讯千瓶老干妈求骗子线索#</span></a>",5715866473,云淡风轻--美桦,88,20,f
4522057067470747,Thu Jul 02 01:51:23 +0800 2020,完了，撮成这笔合作的员工倒霉了,1760498255,追随心之所向肆意妄为,371,165,f
4522057063012527,Thu Jul 02 01:51:21 +0800 2020,我笑死了,5446889988,心有大圣结,263,99,f
4522057058467319,Thu Jul 02 01:51:20 +0800 2020,建议老干妈的锅让lgd来买单嗷,6852521909,百无一用的书生丶,125,22,m
4522056986852472,Thu Jul 02 01:51:04 +0800 2020,"没有线索，就是想要个孤本收藏一下，想给这么多年的各种钻一个交代。好歹留个实物不是<span class=""url-icon""><img alt=[爱你] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" 
                style=""width:1em; height:1em;"" /></span>",7210214427,喵叔_TS,45,21,m
4522056986849980,Thu Jul 02 01:51:03 +0800 2020,大家有没有想过执法部门是否存在问题？,1638217131,我打赌李毅没疯,14,58,m
4522056962775013,Thu Jul 02 01:50:58 +0800 2020,傻白甜啊,3612592443,木有姓名的皮特,70,80,f
4522056946279894,Thu Jul 02 01:50:53 +0800 2020,<a href='/n/孙小猫爱三文鱼'>@孙小猫爱三文鱼</a>,1666239430,will肿么了,241,358,f
4522056942082122,Thu Jul 02 01:50:53 +0800 2020,"今年KPL决赛 拿起金凤杯的队伍是不是还要奖励几箱老干妈<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span>",5089792537,江若卿,412,64,f
4522056915727491,Thu Jul 02 01:50:47 +0800 2020,不哭不哭，,6570130442,louseoi,53,6,f
4522056912694396,Thu Jul 02 01:50:46 +0800 2020,这么大的企业还会犯这么低级的错误，签合同的时候都不核实的嘛？冻结对方资金也都不核实一下的嘛，感觉好儿戏，对待事情不认真，还好意思在这玩梗，这样的公司迟早要完的,5664262665,Warmheart明,59,39,m
4522056899800936,Thu Jul 02 01:50:43 +0800 2020,老干妈要来干啥，给我一个武则天的英雄还差不多。,1726509923,惠州鹅城国旅,542,1073,f
4522056886540285,Thu Jul 02 01:50:40 +0800 2020,"本飞车玩家直到昨天才知道飞车里有过老干妈广告<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span>有一说一想要限量版孤品(老干妈✘QQ飞车 联动?)虽然我没有线索<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span>叉腰+理直气壮",7296409937,废绒也可以像羽毛一样飞,35,2,f
4522056874606663,Thu Jul 02 01:50:36 +0800 2020,"哈哈哈哈哈今日最佳，可以笑一年<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",5336682491,黄noway,457,177,m
4522056861150552,Thu Jul 02 01:50:34 +0800 2020,"快他妈多出几个皮肤<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>鹅要从哪跌倒再从别的地方东山再起！<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>快去干活",6607154376,逢逢的凤凤,452,40,f
4522056743860124,Thu Jul 02 01:50:05 +0800 2020,哈哈哈 憨憨,5676373800,云云的豆,186,118,f
4522056735919202,Thu Jul 02 01:50:03 +0800 2020,龟龟,3979306783,长歌无策,328,51,m
4522056722622297,Thu Jul 02 01:50:01 +0800 2020,"<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>这是真的鹅",2146802742,卖个萌666,387,52,f
4522056689038088,Thu Jul 02 01:49:53 +0800 2020,卖萌一天还到处拿着人家商标当礼品？经过同意了吗？冻结的钱道歉了吗？,1671929544,钱星竹,377,1813,f
4522056677555036,Thu Jul 02 01:49:50 +0800 2020,带老干妈亲自签合同，不然都是假的，哈哈哈,6655232118,猪丫丫妹,778,53,f
4522056677551104,Thu Jul 02 01:49:49 +0800 2020,哈哈哈哈哈哈哈哈笑得我到处拉屎,7215835632,芝士蛋挞X,494,275,f
